code,date,pct_float
300031,2010-03-25,0.2
300034,2010-03-25,0.2
600765,2010-03-26,0.640768922707
002079,2010-03-26,0.415708656067
600167,2010-03-26,0.469668246445
300030,2010-03-26,0.2
000019,2010-03-26,0.480849972139
000591,2010-03-26,0.447290318698
002215,2010-03-26,0.089985437735
600671,2010-03-29,0.000164310815
600234,2010-03-29,0.015452596929
600960,2010-03-29,0.082882931677
002123,2010-03-29,0.101183509474
600133,2010-03-29,0.071748713482
600674,2010-03-29,0.384477959902
600195,2010-03-29,0.484615384615
002122,2010-03-30,0.630133390603
002220,2010-03-30,0.014886382385
000030,2010-03-30,0.06465433458
002327,2010-03-30,0.2
002328,2010-03-30,0.2
600628,2010-03-30,0.058817308324
000650,2010-03-30,0.439450914984
600117,2010-03-31,0.451972745036
000902,2010-03-31,0.39488372093
000721,2010-03-31,0.19479157334
000524,2010-03-31,0.31549192421
000869,2010-04-01,0.194111884042
000819,2010-04-01,0.272943388153
002240,2010-04-02,0.090798164288
000950,2010-04-02,0.539678451613
600109,2010-04-06,0.372673948979
601007,2010-04-06,0.473521666667
002125,2010-04-06,0.583179786379
002124,2010-04-06,0.277772104135
002329,2010-04-06,0.2
002331,2010-04-06,0.2
002330,2010-04-06,0.2
601117,2010-04-07,0.25
300037,2010-04-08,0.2
600183,2010-04-08,0.000229287523
300042,2010-04-08,0.2
300041,2010-04-08,0.2
300040,2010-04-08,0.2
300039,2010-04-08,0.2
000151,2010-04-09,0.331307817595
600459,2010-04-09,0.407213496219
000960,2010-04-09,0.074300289174
000526,2010-04-09,0.166423558029
600455,2010-04-09,0.055986020933
600805,2010-04-09,9.0213349e-05
002333,2010-04-12,0.2
002332,2010-04-12,0.2
600339,2010-04-12,0.047587573099
000980,2010-04-12,0.297527129338
600239,2010-04-12,0.46218345295
600208,2010-04-12,0.059276982784
600052,2010-04-13,0.51556655632
600241,2010-04-13,0.466533962264
600137,2010-04-13,0.513728188405
002335,2010-04-13,0.2
002334,2010-04-13,0.2
002336,2010-04-13,0.2
000919,2010-04-15,0.163326870416
002338,2010-04-15,0.2
600082,2010-04-15,0.006609474458
002337,2010-04-15,0.2
600096,2010-04-15,0.084400165447
000157,2010-04-15,0.508518678778
600545,2010-04-16,0.25432545747
600730,2010-04-16,0.000335385435
002128,2010-04-19,0.735718201497
002206,2010-04-19,0.003660322108
000536,2010-04-19,0.201431252004
600272,2010-04-19,0.13631125
601801,2010-04-19,0.2
000833,2010-04-19,0.156032294252
002126,2010-04-19,0.563102408262
002127,2010-04-19,0.556748457615
600206,2010-04-19,0.294827586207
002081,2010-04-19,0.673482849604
600390,2010-04-20,0.313397063418
300048,2010-04-20,0.2
300047,2010-04-20,0.2
300044,2010-04-20,0.2
300043,2010-04-20,0.2
300045,2010-04-20,0.2
300046,2010-04-20,0.2
300050,2010-04-20,0.2
600461,2010-04-20,0.471015
300049,2010-04-20,0.2
002130,2010-04-20,0.742410303588
000595,2010-04-21,0.38544557608
600355,2010-04-21,0.137846146593
601877,2010-04-21,0.2
002339,2010-04-22,0.2
002340,2010-04-22,0.197171024432
002255,2010-04-23,0.082477641603
000929,2010-04-23,0.238116232249
601008,2010-04-26,0.463491443452
600844,2010-04-26,0.476680771597
600196,2010-04-26,0.073976491124
600326,2010-04-26,0.078431837787
600884,2010-04-26,0.064173712848
600694,2010-04-26,0.088481612368
002342,2010-04-26,0.2
002214,2010-04-26,0.091127376901
002343,2010-04-26,0.2
002235,2010-04-26,0.088163984519
002344,2010-04-26,0.2
600697,2010-04-27,0.005167881282
002131,2010-04-27,0.069574207064
002133,2010-04-27,0.173497603041
000892,2010-04-28,0.607673832983
601998,2010-04-28,0.912864023402
601179,2010-04-28,0.35
600791,2010-04-28,0.334808919753
002345,2010-04-28,0.2
002346,2010-04-28,0.2
600315,2010-04-28,0.012566509416
002347,2010-04-28,0.2
000998,2010-04-28,0.114394491145
000061,2010-04-29,0.256341488992
600682,2010-04-30,0.003103061438
000533,2010-04-30,0.295667401542
000100,2010-04-30,0.102624453669
002348,2010-05-04,0.2
600745,2010-05-04,0.074701552131
002350,2010-05-04,0.2
002349,2010-05-04,0.2
002352,2010-05-05,0.2
002353,2010-05-05,0.2
002351,2010-05-05,0.2
000925,2010-05-05,0.290009699321
002073,2010-05-05,0.193429677016
600828,2010-05-06,0.000586606561
600844,2010-05-07,0.289814588797
000078,2010-05-07,0.325825770954
000711,2010-05-07,0.26634820483
600595,2010-05-10,0.304295622372
002132,2010-05-10,0.514199759322
601106,2010-05-10,0.5
000540,2010-05-10,0.472607995682
000795,2010-05-10,0.309959134917
002356,2010-05-10,0.2
002355,2010-05-10,0.190114068441
002357,2010-05-10,0.2
600137,2010-05-10,0.142708898812
002354,2010-05-10,0.2
002358,2010-05-10,0.2
300051,2010-05-11,0.2
300054,2010-05-11,0.2
300053,2010-05-11,0.2
300052,2010-05-11,0.2
600706,2010-05-11,0.085117096543
000617,2010-05-11,0.500003001348
000736,2010-05-13,0.09203508925
002085,2010-05-14,0.566795499759
000718,2010-05-14,0.149497212089
000030,2010-05-14,0.026961902401
600865,2010-05-14,0.012335092442
600750,2010-05-17,0.336268000735
601958,2010-05-17,0.163115001281
002134,2010-05-17,0.520777794673
600177,2010-05-17,0.110774521489
600876,2010-05-17,0.716020553412
600418,2010-05-17,0.17895950789
601328,2010-05-17,0.384690130372
600567,2010-05-18,0.041081556171
000567,2010-05-18,0.114818406603
600559,2010-05-19,0.00347673035
000970,2010-05-19,0.285514729073
600759,2010-05-19,0.000978716972
600083,2010-05-20,0.004017274598
600388,2010-05-21,0.196729196729
600410,2010-05-21,0.099092942774
000498,2010-05-24,0.372775185623
600804,2010-05-24,0.51405762536
600690,2010-05-24,0.158226331637
600067,2010-05-24,0.14956770511
600359,2010-05-24,0.407943925234
600339,2010-05-24,0.051225104525
601678,2010-05-24,0.2
000669,2010-05-24,0.139455259261
600846,2010-05-24,0.147482651254
000793,2010-05-25,0.139745554704
600389,2010-05-25,0.093346911066
002066,2010-05-25,0.221815184111
600987,2010-05-25,0.143549524145
000559,2010-05-25,0.122666614065
000798,2010-05-25,0.591810338544
601688,2010-05-26,0.299999894846
600491,2010-05-26,0.179400590967
600585,2010-05-26,0.233082980943
600137,2010-05-26,0.271555801199
300055,2010-05-26,0.2
300058,2010-05-26,0.2
300057,2010-05-26,0.2
300056,2010-05-26,0.2
000610,2010-05-27,0.002761977468
002082,2010-05-28,0.028417889073
600573,2010-05-28,0.102171241486
002167,2010-05-28,0.33252596169
002203,2010-05-28,0.285413522475
000009,2010-05-28,0.076561076979
000572,2010-05-31,9.3803483e-05
600893,2010-05-31,0.005781611449
002136,2010-05-31,0.379712025748
600071,2010-05-31,0.307258792152
002135,2010-05-31,0.642436880867
600698,2010-06-01,0.009722927699
000729,2010-06-02,0.032556294078
002360,2010-06-03,0.2
002361,2010-06-03,0.2
002362,2010-06-03,0.2
601601,2010-06-04,0.03903474627
002364,2010-06-07,0.2
000756,2010-06-07,0.536690095429
600606,2010-06-07,0.289639671108
600107,2010-06-07,0.252736383794
002365,2010-06-07,0.2
600149,2010-06-07,0.044039863431
002363,2010-06-07,0.2
000799,2010-06-07,0.157496996321
600879,2010-06-08,0.0309748271
000777,2010-06-10,0.272061914328
600810,2010-06-10,0.529465723071
000725,2010-06-10,0.633736369661
600360,2010-06-10,0.054391180206
600753,2010-06-11,0.074453619496
000955,2010-06-11,0.051968448924
002245,2010-06-17,0.131919358664
002137,2010-06-17,0.746429034802
600497,2010-06-17,0.068125000891
002138,2010-06-17,0.525640545096
600712,2010-06-17,0.221858651408
002367,2010-06-17,0.2
002370,2010-06-17,0.2
002371,2010-06-17,0.2
002366,2010-06-17,0.2
002368,2010-06-17,0.2
002369,2010-06-17,0.2
002374,2010-06-18,0.2
002373,2010-06-18,0.2
002372,2010-06-18,0.2
600730,2010-06-18,0.243732953405
000625,2010-06-21,0.408902106722
600329,2010-06-21,0.666644770788
600293,2010-06-21,0.377089752008
300059,2010-06-21,0.2
300062,2010-06-21,0.2
300061,2010-06-21,0.2
600229,2010-06-21,0.276316471403
000683,2010-06-22,0.203650722558
000423,2010-06-23,0.18520111469
600020,2010-06-23,0.076963459073
000802,2010-06-23,0.14123196535
600719,2010-06-23,0.329050745478
002376,2010-06-23,0.2
002377,2010-06-23,0.2
000505,2010-06-23,0.007210525965
002375,2010-06-23,0.2
002243,2010-06-25,0.035030169309
000919,2010-06-25,0.092559067981
600720,2010-06-25,0.166384381172
000887,2010-06-28,0.592158521146
000001,2010-06-28,0.05836847186
600845,2010-06-28,0.684853722712
000589,2010-06-28,0.333638344481
600382,2010-06-28,0.057797807114
000990,2010-06-28,0.032676340339
300065,2010-06-28,0.2
300063,2010-06-28,0.2
300066,2010-06-28,0.2
000541,2010-06-28,0.000517075113
002158,2010-06-28,0.006237133304
002253,2010-06-28,0.221852468109
600837,2010-06-29,0.160188774386
601158,2010-06-30,0.45
600308,2010-06-30,0.121264922028
600866,2010-06-30,0.194281728385
600229,2010-06-30,0.2280724194
002083,2010-06-30,0.110368975032
002379,2010-06-30,0.2
002380,2010-07-01,0.2
600280,2010-07-01,0.056274857094
002378,2010-07-01,0.2
002139,2010-07-01,0.177753279107
601101,2010-07-01,0.2
000951,2010-07-02,0.060204005015
000900,2010-07-02,0.271909265069
000888,2010-07-02,0.102475931714
002383,2010-07-02,0.2
002382,2010-07-02,0.2
002381,2010-07-02,0.2
002265,2010-07-05,0.124777469047
600088,2010-07-05,0.089858938434
600827,2010-07-05,0.116219847744
600486,2010-07-05,0.323927021696
000895,2010-07-05,0.514647316867
600861,2010-07-06,0.065348156908
600213,2010-07-06,0.484420454545
600243,2010-07-08,0.267594327
600745,2010-07-08,0.12998414929
000417,2010-07-08,0.003100669138
002384,2010-07-09,0.2
002385,2010-07-09,0.2
002386,2010-07-09,0.2
600576,2010-07-09,0.524873117255
002276,2010-07-12,0.275219463546
002275,2010-07-12,0.551680671765
002140,2010-07-12,0.621540821527
601168,2010-07-12,0.282123373898
002389,2010-07-13,0.2
000584,2010-07-13,0.184044853844
002387,2010-07-13,0.2
600768,2010-07-13,0.000760000988
002388,2010-07-13,0.2
000506,2010-07-14,0.206999016462
600048,2010-07-14,0.077941699218
002391,2010-07-16,0.2
002390,2010-07-16,0.2
000631,2010-07-16,0.067664381917
002142,2010-07-19,0.571840891516
601009,2010-07-19,0.367793430832
600376,2010-07-19,0.653612703624
600611,2010-07-19,0.313928205102
000584,2010-07-19,0.104476655546
002277,2010-07-19,0.563395040168
300071,2010-07-21,0.2
300069,2010-07-21,0.2
600703,2010-07-21,0.025993417401
300070,2010-07-21,0.2
002250,2010-07-21,0.085037185415
300068,2010-07-21,0.2
600318,2010-07-21,0.493329338843
600217,2010-07-22,0.00488997555
600736,2010-07-22,0.0004194279
300067,2010-07-23,0.2
002394,2010-07-23,0.2
002392,2010-07-23,0.2
002393,2010-07-23,0.2
000008,2010-07-23,0.297847539869
000650,2010-07-23,0.281805719999
600725,2010-07-26,0.582270724642
000753,2010-07-27,0.063221506382
600356,2010-07-27,0.274611398964
600988,2010-07-27,0.129098930569
300072,2010-07-27,0.2
300073,2010-07-27,0.2
300075,2010-07-27,0.2
300074,2010-07-27,0.2
000592,2010-07-28,0.023005844978
601369,2010-07-28,0.199991571729
000518,2010-07-28,0.124602867945
600328,2010-07-28,0.391306167502
601107,2010-07-28,0.568015897015
000338,2010-07-29,0.223211886339
002395,2010-07-29,0.2
600643,2010-07-29,5.8180431e-05
002397,2010-07-29,0.2
000539,2010-07-30,0.000358889674
300076,2010-07-30,0.2
300078,2010-07-30,0.2
300079,2010-07-30,0.2
300077,2010-08-02,0.2
600435,2010-08-02,0.211485640002
600589,2010-08-03,0.113805195021
002144,2010-08-03,0.110682378157
600186,2010-08-03,0.105856412034
002123,2010-08-04,0.098428020776
000519,2010-08-05,0.009577209768
600707,2010-08-05,0.017223693679
000668,2010-08-05,0.146439677099
600398,2010-08-05,0.087109875187
000608,2010-08-05,0.291233663117
002401,2010-08-06,0.2
002400,2010-08-06,0.2
002398,2010-08-06,0.2
002399,2010-08-06,0.199501246883
000430,2010-08-06,0.404122078657
600143,2010-08-09,0.527557321876
000034,2010-08-09,0.072371470452
002032,2010-08-09,0.498311821149
002148,2010-08-10,0.096949731194
002150,2010-08-10,0.104923325262
000948,2010-08-10,0.055571060995
002149,2010-08-10,0.469481513892
600273,2010-08-10,0.31746031746
002024,2010-08-11,0.09380449121
002146,2010-08-11,0.924498198063
002278,2010-08-11,0.435204146161
002403,2010-08-11,0.2
002279,2010-08-11,0.291649992128
002404,2010-08-11,0.2
002402,2010-08-11,0.2
600976,2010-08-12,0.000652321678
600192,2010-08-12,0.391713192177
002151,2010-08-13,0.432558530537
002153,2010-08-13,0.384174011433
002152,2010-08-13,0.525491605852
002156,2010-08-16,0.720224719101
002155,2010-08-16,0.440502590858
002154,2010-08-16,0.562815793919
600735,2010-08-16,0.460887889051
600449,2010-08-16,0.283540724457
600133,2010-08-16,0.083094818167
600408,2010-08-17,0.021231422505
002157,2010-08-17,0.260067997956
002159,2010-08-17,0.36485908
002158,2010-08-17,0.736295715455
600383,2010-08-17,0.121799744142
002408,2010-08-18,0.2
002405,2010-08-18,0.2
601788,2010-08-18,0.524245196706
002407,2010-08-18,0.2
002406,2010-08-18,0.2
600079,2010-08-19,0.028600633749
300084,2010-08-20,0.2
300081,2010-08-20,0.2
300083,2010-08-20,0.2
300082,2010-08-20,0.2
600029,2010-08-20,0.6875
002162,2010-08-23,0.722722727273
002160,2010-08-23,0.471204188482
002281,2010-08-23,0.512195121951
002283,2010-08-23,0.405009817338
002282,2010-08-23,0.249723075912
002280,2010-08-23,0.167491725007
600543,2010-08-23,0.003478450424
002161,2010-08-23,0.225512643328
002412,2010-08-25,0.2
002409,2010-08-25,0.2
002410,2010-08-25,0.2
600408,2010-08-25,0.157926102503
000630,2010-08-26,0.435428588801
600550,2010-08-26,0.496480855856
300088,2010-08-26,0.2
300086,2010-08-26,0.200036006481
300085,2010-08-26,0.2
300087,2010-08-26,0.19696969697
002413,2010-08-30,0.2
002415,2010-08-30,0.2
002416,2010-08-30,0.2
002285,2010-08-30,0.20923554065
002284,2010-08-30,0.269005847953
002286,2010-08-30,0.445184198846
000686,2010-08-30,0.696094390668
600079,2010-09-01,0.159419061075
002163,2010-09-01,0.151229799818
002420,2010-09-01,0.2
600892,2010-09-01,0.008006219007
002418,2010-09-01,0.2
002419,2010-09-01,0.2
000963,2010-09-02,0.119763269617
600550,2010-09-03,0.026849315068
002291,2010-09-03,0.233983286908
002290,2010-09-03,0.350434290241
002423,2010-09-03,0.2
002289,2010-09-03,0.437750368837
002422,2010-09-03,0.2
000009,2010-09-03,0.000788979205
000723,2010-09-03,0.152216649022
002424,2010-09-03,0.2
002421,2010-09-03,0.2
000532,2010-09-06,0.002230157268
600299,2010-09-06,0.070459557268
002032,2010-09-06,0.355390427509
600084,2010-09-06,0.365539578048
600017,2010-09-06,0.165227245173
002146,2010-09-07,0.121705414414
000623,2010-09-07,0.02213249722
002052,2010-09-07,0.164684412338
002425,2010-09-08,0.2
002428,2010-09-08,0.2
002426,2010-09-08,0.2
002427,2010-09-08,0.20002609036
002431,2010-09-10,0.2
002432,2010-09-10,0.2
002429,2010-09-10,0.2
002430,2010-09-10,0.2
600572,2010-09-13,0.313539843301
002165,2010-09-13,0.455868095096
002167,2010-09-13,0.342157327776
000550,2010-09-13,0.000650773865
002166,2010-09-13,0.221988619651
000429,2010-09-14,0.000288897738
600523,2010-09-14,0.070755090057
600331,2010-09-14,0.247524752475
600760,2010-09-15,0.11123998777
002003,2010-09-15,0.255920599975
000807,2010-09-16,0.099959073542
000762,2010-09-16,0.176791499842
002061,2010-09-16,0.364337762538
002082,2010-09-16,0.194997248423
000886,2010-09-16,0.009972217214
000517,2010-09-16,0.200299947481
000004,2010-09-17,0.161781778463
002011,2010-09-17,0.278335398989
000950,2010-09-17,0.178472885686
002436,2010-09-20,0.2
002434,2010-09-20,0.2
600499,2010-09-20,0.01454514644
601169,2010-09-20,0.364835041934
601618,2010-09-21,0.0351193137
002172,2010-09-21,0.570998796631
002170,2010-09-21,0.581170106016
002168,2010-09-21,0.332987938429
002169,2010-09-21,0.621140717687
002171,2010-09-21,0.639036404146
002073,2010-09-21,0.056937821367
600362,2010-09-27,0.783975018238
600150,2010-09-27,0.603722063037
600676,2010-09-27,0.491785333216
002173,2010-09-27,0.451612903226
002396,2010-09-27,0.2
600082,2010-09-27,0.031889085068
002437,2010-09-27,0.2
002438,2010-09-27,0.2
002439,2010-09-27,0.2
300091,2010-09-27,0.2
600588,2010-09-27,0.003409134002
300080,2010-09-27,0.2
600778,2010-09-28,0.003385123593
002174,2010-09-28,0.589975242441
001914,2010-09-28,0.335678465011
600703,2010-09-29,0.290476367133
600000,2010-09-29,0.102395750906
002092,2010-09-29,0.202762877029
002295,2010-09-29,0.869132569229
600588,2010-09-29,0.017200952868
600486,2010-09-29,0.116550846994
002296,2010-09-29,0.153005464481
000685,2010-09-29,0.00217381613
002298,2010-09-29,0.459926490869
002297,2010-09-30,0.596454780516
600173,2010-10-08,0.514922913834
300094,2010-10-08,0.2
002440,2010-10-08,0.2
002442,2010-10-08,0.2
002443,2010-10-08,0.2
002441,2010-10-08,0.2
300092,2010-10-08,0.2
300093,2010-10-08,0.200001333342
002255,2010-10-11,0.33530561844
000953,2010-10-11,0.491585455052
601088,2010-10-11,0.889645284379
601000,2010-10-13,0.2
002444,2010-10-13,0.2
002176,2010-10-13,0.314560083359
002446,2010-10-13,0.2
002445,2010-10-13,0.2
002175,2010-10-14,0.143708903229
000069,2010-10-14,0.012762578754
000695,2010-10-14,0.322784469944
601288,2010-10-15,0.327982806809
002088,2010-10-15,0.004643019321
002091,2010-10-15,0.183200274613
002164,2010-10-15,0.530516431925
600337,2010-10-15,0.212840079089
600790,2010-10-18,0.063384103094
002414,2010-10-18,0.2
002450,2010-10-18,0.2
002448,2010-10-18,0.2
002449,2010-10-18,0.2
002025,2010-10-19,0.416755665479
600993,2010-10-19,0.000360303303
000506,2010-10-19,0.05097304076
600322,2010-10-19,0.058682463598
002109,2010-10-19,0.432940753018
002452,2010-10-20,0.2
600498,2010-10-20,0.13723989011
000012,2010-10-20,0.230092839303
002454,2010-10-20,0.2
002106,2010-10-20,0.000409778786
600800,2010-10-20,0.013632041487
002453,2010-10-20,0.2
002451,2010-10-20,0.2
000885,2010-10-21,0.085751443511
002300,2010-10-21,0.346230070485
002301,2010-10-21,0.378486055777
002299,2010-10-21,0.709406338541
000950,2010-10-22,0.333215823033
000966,2010-10-25,0.373948708169
600736,2010-10-25,0.026380267886
600697,2010-10-27,0.001281935476
600839,2010-10-28,0.000358371904
300097,2010-10-28,0.2
300098,2010-10-28,0.2
300095,2010-10-28,0.2
300096,2010-10-28,0.2
600225,2010-10-28,0.237551163439
000860,2010-10-29,0.469991064596
002006,2010-10-29,0.371660821435
000630,2010-10-29,0.237030721987
000564,2010-10-29,0.000480149935
000586,2010-10-29,0.021733315501
300016,2010-11-01,0.526009318545
300007,2010-11-01,0.509424934443
002178,2010-11-01,0.409869256107
300010,2010-11-01,0.445274013704
300022,2010-11-01,0.467075297876
300009,2010-11-01,0.510694813365
300024,2010-11-01,0.545325743153
300020,2010-11-01,0.566822033164
600629,2010-11-01,0.389860438649
600396,2010-11-01,0.169138285379
002177,2010-11-01,0.492133427371
300027,2010-11-01,0.707813068566
300003,2010-11-01,0.708586021604
600780,2010-11-01,0.255795644411
300018,2010-11-01,0.454112933517
300021,2010-11-01,0.411477095219
300017,2010-11-01,0.439889186248
300006,2010-11-01,0.48843780529
000401,2010-11-01,0.000448176367
300019,2010-11-01,0.116247450714
300005,2010-11-01,0.400467494147
300011,2010-11-01,0.15452653486
300002,2010-11-01,0.082105140242
300001,2010-11-01,0.174953959484
300015,2010-11-01,0.104278074866
300012,2010-11-01,0.104859296301
300026,2010-11-01,0.305060705794
300014,2010-11-01,0.266624945775
300004,2010-11-01,0.341932359284
300013,2010-11-01,0.365482233503
300008,2010-11-01,0.386462097223
300025,2010-11-01,0.470338983051
600693,2010-11-01,0.059529801215
000601,2010-11-01,0.010455411218
000728,2010-11-02,0.60026470139
600372,2010-11-02,0.523873170732
600782,2010-11-02,0.77017742618
002455,2010-11-03,0.2
002456,2010-11-03,0.2
002457,2010-11-03,0.2
002302,2010-11-03,0.461250023089
600759,2010-11-05,0.779761160028
