code,date,pct_float,type
300316,2012-08-16,0.197901049475,首发机构配售股份
600079,2012-08-20,0.022467685115,股权分置限售股份
600029,2012-08-20,0.104533429969,定向增发机构配售股份
002281,2012-08-21,0.046511627907,首发原股东限售股份
600079,2012-09-03,0.042675858633,定向增发机构配售股份
600410,2012-09-05,0.07349883291,定向增发机构配售股份
002292,2012-09-10,0.517065868263,首发原股东限售股份
000807,2012-09-19,0.055085889223,定向增发机构配售股份
601618,2012-09-21,0.021337520783,首发原股东限售股份
300124,2012-09-28,0.02222237417,首发原股东限售股份
002044,2012-10-11,0.030537346711,追加承诺限售股份上市流通
000069,2012-10-15,0.012469569747,股权激励限售股份
300017,2012-10-30,0.127340164799,首发原股东限售股份
300002,2012-10-30,0.288677409374,首发原股东限售股份
300168,2012-11-05,0.003958519048,首发原股东限售股份
002185,2012-11-05,0.081053678855,定向增发机构配售股份
002223,2012-11-14,0.582639651913,追加承诺限售股份上市流通
600999,2012-11-19,0.464874467292,首发原股东限售股份
600546,2012-12-03,0.571681972684,定向增发机构配售股份
600886,2012-12-04,0.401036024786,定向增发机构配售股份
000063,2012-12-24,0.002353931349,股权激励限售股份
300115,2012-12-24,0.124896110721,首发原股东限售股份
600115,2012-12-24,0.062964088216,定向增发机构配售股份
600546,2012-12-24,0.574303752314,"定向增发机构配售股份,股权分置限售股份"
300226,2013-01-04,0.00025985275,首发原股东限售股份
300002,2013-01-04,0.263188376642,首发原股东限售股份
300003,2013-01-04,0.573482208617,首发原股东限售股份
300017,2013-01-09,0.164635774587,追加承诺限售股份上市流通
002415,2013-01-21,0.059367598478,首发原股东限售股份
002352,2013-02-05,0.43504523897,首发原股东限售股份
002281,2013-02-07,0.4625,首发原股东限售股份
600221,2013-02-25,0.151059091947,定向增发机构配售股份
300226,2013-02-28,0.003438937368,首发原股东限售股份
600157,2013-03-06,0.258865814887,定向增发机构配售股份
002400,2013-05-06,0.5261961165,首发原股东限售股份
600079,2013-05-13,0.014514747307,股权激励限售股份
300316,2013-05-13,0.227742455003,首发原股东限售股份
300315,2013-05-13,0.496636451321,首发原股东限售股份
002600,2013-05-20,0.308166409861,首发原股东限售股份
002407,2013-05-20,0.318548740006,首发原股东限售股份
002415,2013-05-28,0.604316256624,首发原股东限售股份
002422,2013-06-03,0.050774066774,首发原股东限售股份
002436,2013-06-18,0.366525808991,首发原股东限售股份
002384,2013-06-20,1.090190978433,首发原股东限售股份
600795,2013-07-01,0.093555433306,定向增发机构配售股份
600316,2013-07-12,0.056711768232,定向增发机构配售股份
601288,2013-07-16,0.910014532575,首发原股东限售股份
300346,2013-08-07,0.185551146027,首发原股东限售股份
000933,2013-08-09,0.11641789493,定向增发机构配售股份
600221,2013-08-13,0.332812278822,定向增发机构配售股份
600216,2013-08-26,0.134600468554,定向增发机构配售股份
300002,2013-09-24,0.003960087947,股权激励限售股份
600760,2013-09-30,0.208556136664,定向增发机构配售股份
300124,2013-09-30,0.600630439314,首发原股东限售股份
601088,2013-10-09,0.010915019448,首发原股东限售股份
000738,2013-10-18,0.805268874222,"定向增发机构配售股份,追加承诺限售股份上市流通"
000069,2013-10-22,0.01238881008,股权激励限售股份
600029,2013-11-06,0.017642912576,定向增发机构配售股份
002497,2013-11-11,0.640039183775,首发原股东限售股份
300118,2013-11-12,0.267580083663,首发原股东限售股份
601933,2013-12-18,0.486870732988,首发原股东限售股份
300315,2013-12-30,0.001228755206,首发原股东限售股份
002415,2014-01-02,0.032308650003,首发原股东限售股份
002352,2014-01-16,0.287604864409,首发原股东限售股份
300168,2014-01-27,0.269290053317,首发原股东限售股份
600010,2014-01-30,0.183885935566,定向增发机构配售股份
002555,2014-03-03,0.422750424448,首发原股东限售股份
601601,2014-03-24,0.012472796062,首发原股东限售股份
600157,2014-03-25,0.04816053727,定向增发机构配售股份
600699,2014-04-14,0.235138497685,定向增发机构配售股份
600633,2014-04-22,0.474514415292,定向增发机构配售股份
600079,2014-05-13,0.014014278423,股权激励限售股份
300226,2014-06-09,0.575353278946,首发原股东限售股份
600516,2014-06-25,0.107184240841,定向增发机构配售股份
300315,2014-06-30,0.015431444005,首发原股东限售股份
300115,2014-07-07,0.00024554184,追加承诺限售股份上市流通
002600,2014-07-15,0.591567023285,首发原股东限售股份
600100,2014-08-15,0.014889735357,定向增发机构配售股份
600079,2014-08-19,0.020055302183,股权分置限售股份
600633,2014-09-04,0.489709603598,定向增发机构配售股份
600079,2014-09-05,0.056208500536,定向增发机构配售股份
600100,2014-09-05,0.025338909519,定向增发机构配售股份
000738,2014-09-09,0.177021966914,定向增发机构配售股份
002415,2014-09-24,0.001722042583,股权激励限售股份
002281,2014-09-25,0.017381224174,定向增发机构配售股份
000963,2014-09-30,0.355050137631,追加承诺限售股份上市流通
300002,2014-11-05,0.003364241732,股权激励限售股份
002506,2014-11-19,0.220360797299,追加承诺限售股份上市流通
600536,2014-12-24,0.068751055833,定向增发机构配售股份
000917,2014-12-29,0.340352474999,定向增发机构配售股份
300226,2015-01-05,0.00027910405,首发原股东限售股份
002352,2015-01-12,0.064145593534,首发机构配售股份
002709,2015-01-23,0.469120528368,首发原股东限售股份
002716,2015-01-28,0.53047661707,首发原股东限售股份
002352,2015-02-25,0.002580044108,首发原股东限售股份
300315,2015-02-26,0.075283516985,"首发原股东限售股份,定向增发机构配售股份"
600699,2015-03-02,0.459372474513,定向增发机构配售股份
300363,2015-03-03,0.287581699346,首发原股东限售股份
600157,2015-03-06,0.147694071724,定向增发机构配售股份
000768,2015-03-13,0.05562115529,追加承诺限售股份上市流通
300226,2015-03-24,0.000210681151,首发原股东限售股份
601099,2015-04-21,0.249586516371,定向增发机构配售股份
000733,2015-04-22,0.165530479046,定向增发机构配售股份
300379,2015-04-30,0.503995227809,首发原股东限售股份
300315,2015-05-06,0.038098249351,定向增发机构配售股份
300315,2015-05-11,0.212242044971,首发原股东限售股份
300316,2015-05-11,0.630966203103,首发原股东限售股份
601288,2015-05-15,0.033639131524,首发原股东限售股份
600999,2015-05-27,0.029564240814,定向增发机构配售股份
300002,2015-05-28,0.014366053401,定向增发机构配售股份
002352,2015-06-08,0.001032559895,首发原股东限售股份
002292,2015-06-16,0.009166008596,定向增发机构配售股份
300315,2015-07-02,0.074317397551,定向增发机构配售股份
603369,2015-07-03,0.769828926905,首发原股东限售股份
002176,2015-07-17,0.186064364714,定向增发机构配售股份
002292,2015-07-20,0.000725391275,股权激励限售股份
002716,2015-07-28,0.058573361952,首发原股东限售股份
000670,2015-08-03,0.172876672864,股权分置限售股份
002261,2015-08-10,0.006301064674,股权激励限售股份
600079,2015-08-19,0.018576409009,股权分置限售股份
603806,2015-09-08,0.334885267709,首发原股东限售股份
300002,2015-09-10,0.004591008974,股权激励限售股份
002415,2015-09-14,0.001659364145,股权激励限售股份
600867,2015-09-15,0.000402433909,股权激励限售股份
300346,2015-09-18,0.54742009058,首发原股东限售股份
600522,2015-09-24,0.18343678428,定向增发机构配售股份
600584,2015-10-08,0.133496236936,定向增发机构配售股份
603456,2015-10-12,0.101659751037,首发原股东限售股份
600000,2015-10-14,0.2,定向增发机构配售股份
002292,2015-10-14,0.02002750448,定向增发机构配售股份
002281,2015-10-15,0.096127990083,定向增发机构配售股份
300118,2015-10-16,0.062469473594,定向增发机构配售股份
000997,2015-10-26,0.007592101324,股权激励限售股份
000768,2015-11-16,0.066400967716,定向增发机构配售股份
300409,2015-12-03,0.448919033489,首发原股东限售股份
300408,2015-12-08,0.809374849875,首发原股东限售股份
600699,2015-12-18,0.293958223038,定向增发机构配售股份
000917,2015-12-22,7.4388552e-05,定向增发机构配售股份
300118,2015-12-31,0.029891750975,定向增发机构配售股份
600795,2016-01-08,0.09337533003,定向增发机构配售股份
002352,2016-01-11,0.063019364533,首发原股东限售股份
300379,2016-01-13,0.036855541775,定向增发机构配售股份
300364,2016-01-22,0.539901455787,首发原股东限售股份
300364,2016-01-25,0.029943015863,首发原股东限售股份
000166,2016-01-26,0.373215946921,首发原股东限售股份
300226,2016-02-01,7.5539075e-05,首发原股东限售股份
002281,2016-02-01,0.114748655942,定向增发机构配售股份
000069,2016-02-04,0.464659153621,股权分置限售股份
002400,2016-02-05,0.01396614825,定向增发机构配售股份
002261,2016-02-15,0.046667627454,定向增发机构配售股份
300379,2016-02-29,0.042325475443,首发原股东限售股份
300168,2016-03-10,0.002489634369,定向增发机构配售股份
000166,2016-03-15,0.017457798342,首发原股东限售股份
603338,2016-03-25,0.121146565711,首发原股东限售股份
300118,2016-04-01,0.020192306088,定向增发机构配售股份
600330,2016-04-01,0.225209833608,定向增发机构配售股份
300115,2016-04-11,0.071228929037,定向增发机构配售股份
600115,2016-04-18,0.082402841848,定向增发机构配售股份
600366,2016-04-21,0.009526490951,股权激励限售股份
600633,2016-04-22,0.04562517227,定向增发机构配售股份
002415,2016-04-25,0.005201917022,首发原股东限售股份
002384,2016-05-03,0.14391256715,定向增发机构配售股份
300315,2016-05-09,0.027953621036,定向增发机构配售股份
002400,2016-05-10,0.013005571779,定向增发机构配售股份
300451,2016-05-16,0.562940400213,首发原股东限售股份
300316,2016-05-19,0.001397449814,股权激励限售股份
600111,2016-05-25,0.389164749278,股权分置限售股份
000997,2016-05-27,0.000756062621,股权激励限售股份
002407,2016-05-27,0.014832605787,股权激励限售股份
300465,2016-06-01,0.582754520994,首发原股东限售股份
002422,2016-06-03,0.151897927908,追加承诺限售股份上市流通
300468,2016-06-03,0.558152636172,首发原股东限售股份
002292,2016-06-07,0.004242537009,定向增发机构配售股份
300457,2016-06-13,0.449021583831,首发原股东限售股份
000807,2016-06-13,0.106192956853,定向增发机构配售股份
300408,2016-06-20,0.002198947518,首发原股东限售股份
601211,2016-06-27,0.680561991373,首发原股东限售股份
300124,2016-07-11,0.002868357348,股权激励限售股份
000670,2016-07-15,0.068033311632,股权分置限售股份
002261,2016-08-01,0.015002369565,定向增发机构配售股份
300118,2016-08-09,0.03962910882,定向增发机构配售股份
002261,2016-08-10,0.004512283091,股权激励限售股份
000768,2016-08-10,0.041468406443,定向增发机构配售股份
600100,2016-08-15,0.058092647,定向增发机构配售股份
300315,2016-08-19,0.016020230494,定向增发机构配售股份
